Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
557448,B001M1JDMM,A211LFMOISV0NW,R. Cerminara,2,2,5,1342742400,Simply the BEST!,"I had requested my wife look into getting me some Kona Coffee for Father's Day this year.<br /><br />First off I am an avid coffee drinker that can take down anywhere from 2-4 cups a day on average. While we have plenty of great coffee options in my area, I do enjoy making a delicious pot of coffee in the morning as it just seems to start the day off right.<br /><br />Secondly I drink my coffee black. I do not add milk, cream, sugar, Splenda, or any other crap into my cup of natures perfect beverage. As such, there is nothing to mask the taste of bad coffee.  If you have never tried enjoying coffee w/o turning it into a glorified milkshake, this is the coffee to try it with.<br /><br />Blue Horse Kona coffee is my dream come true. It makes me feel like I am relaxing on a resort in Maui. My wonderful wife gave me both the Medium and Dark Roasts and they are both perfect in their own ways.<br /><br />The moment you package arrives you will smell the quality and amazingness I am attempting to describe to you.<br /><br />I would highly recommend this product to anyone who appreciates the taste and freshness of their coffee and wants to feel like they are on vacation everyday while they drink it.<br /><br />Pros<br />+Awesome Packaging<br />+Wonderful Aroma<br />+Taste, Taste, Taste<br />+Resealable package w/ air lock<br /><br />Cons<br />-None"
220876,B003IN4ORQ,A26R78XNL340GS,Frank A,0,0,5,1348358400,I'd Travel to Vegas for a Douwe  Egbert's,"In fact before ordering it online through Amazon the only time I could find this coffee was served at the Fitz on Freemont,the Plaza at the end of Freemont or the now closed Sahara on my trips to Vegas.<br />How good is the coffee?<br />The one place in Hawaii that sold Douwe Egberts was a commercial Beverage place and the frozen concentrate that goes into a commercial coffee dispenser like the ones the Casino uses would have cost me $240...and I was gonna buy it until I notice it was Kona Blend istead of Filter Blend (Kona has that ""Coffee Ash"" after Taste Starbuck's is so fond of sticking in all their blends as a ""flavor""..blech)<br />Luckily I found filter blend here and been ordering it ever sincee"
115897,B003D4IUCK,A1YUL9PCJR3JTY,"O. Brown ""Ms. O. Khannah-Brown""",2,3,4,1281916800,Hibiscus and Raspberry--Lovely!,"****<br />Stash's Wild Raspberry Caffeine Free Herbal Tea is strong and fruity, and that's great if you love the taste of raspberry and hibiscus, which I do. It contains hibiscus, orange peel, lemongrass, rosehips, natural raspberry flavor, licorice powder, and citric acid. The package says it also contains soy, but that makes little sense to me. It is a fine tasting herb tea.<br /><br />If you like a more subtle tea, you may not be crazy about Wild Raspberry. But if you like Celestial Seasonings and other commercial teas, I think that this is a good one. The reason I gave this tea four stars instead of five is that it isn't as pure as it could be (contains additives and flavorings) and I can tell. I prefer a more subtle tea. And I save five stars for the very best teas I've tried. But for those of you who like a lot of flavor, and can't taste the additives, it's just fine!<br /><br />Recommended.<br />****"
35534,B000QZOYG0,A2R987WQN16OU1,creative,0,0,4,1287619200,baseball chocolates,"They came, they were in a pinata, they were eaten.  Kids loved them.  Shipping cost more than the candy however.  I never understand that."
303937,B0025U9YFK,A1FTJK3B3N57SG,Kitty Hooligan,1,1,5,1297209600,Great alternative to sugar.,"Like anything you change in your diet something new might be strange at first, but for me it was love at first taste.<br /><br />Buying stevia in a packet form you'll spend more for the convenience of the packets. Stevia can taste different and be sweeter or not as sweet depending on the company.  One might have to try several different companies, and/or compare drops to powder to packets.<br /><br />I've been using stevia for quite a long time and Truvia is the one I like the most, but I recommend buying small quantities of stevia until you find the one you like."
265899,B004K6F2Z8,AYPBQA63JX4WM,mo shoe,0,0,3,1324857600,am I seeing the right price?,"I have purchased this in the store and loved it.  These boxes were introduced to the local stores at 99 cents each.  Now they are running about $2 per box in the store (each box contains 5 packets/ net weight 7.55 oz.). If this is a 6-pack, I can't see why I would spend much more than $12 to order on-line.  I'd even throw in a little extra to get the ""unusual"" flavor that I like but WOW -- WHAT A HUGE MARK-UP ON AMAZON!"
1119,B002N2XXUC,A15FF2P7RPKH6G,"Jackquiline D. Jolliffe ""Jackie jolliffe""",1,2,5,1306454400,lovely,ordered these for my daughters wedding cake overnight so that i would get them the next day<br />they came four days after wedding<br />but they are nice
404415,B004BKXCHI,AL81OZEZEO4EW,Alexander D. Grant,0,0,4,1340236800,Its gum....,"Not alot to talk about here. This is a very flavorful gum, but it isn't the longest lasting variety. It's definitely one of the more tasty options available."
362979,B0007PNKRI,ADA27F279TGTM,"Slicey, webmaster ""www.thelwordonline.com""",0,1,5,1292371200,Whole blueberries inside!,This jam is delicious! I bought it because I'm on a low sugar diet (Belly Fat Cure) and it is difficult to find Sugar-Free jams that don't contain artificial sweeteners.<br /><br />This product is so much better than I anticipated. I didn't expect the whole blueberries inside. It's filled with them! Everyone in my household loves it and even non-dieters pick out this jam to use on their toast. I warm some up to use as a pancake topping and it's great.<br /><br />I will buy this again and I want to try other flavors of Nature's Hallow now.
466137,B001E18K8S,AKI4BFD5QPKPD,Azdeha,1,2,4,1305331200,Very versatile,"For the most part, I'll just echo what previous reviewers have said. This stuff is wonderful for putting you to sleep fast, as well as helping with anything to do with muscle relaxation. I've found it helps with both the cramps and mood swings of PMS, and even seems to lessen eye strain headaches. It's also proving invaluable as a way to counteract the rebound insomnia and moodiness of withdrawal from a prescription sleep medication. I take away one star (and would make that a half if I could), because in its raw form (or merely blended with water), it tastes terrible. But mixed with a sweet juice, it's decently palatable."
282070,B007RTR8A2,A2TXMYYGSZCSZ1,"annie ""grannieannie""",0,0,5,1339718400,Another Great Clear Product,"I have been using <a href=""http://www.amazon.com/gp/product/B007RTR898"">CLEAR SCALP & HAIR BEAUTY Total Care Nourishing Shampoo, 12.9 Fluid Ounce</a>, and I am very happy with it, so I bought this for my husband.  Since his hair has gotten thin as he has gotten older, he has developed a dry scalp problem.  He is very pleased with the results of this shampoo.  This shampoo has a pleasant scent that is not overpowering, and it is reasonably priced."
463160,B002CTFAU2,A1VBJCPBW2Z5VP,Cisco,0,0,5,1283126400,Healthy treat for heavy dogs,"Low cal with no added ingredients, great for weight gain prone dogs. My dog has kidney disease and this treat has no phosphorous or added sodium. Good price for quality and quantity. Container is added bonus - product stays fresh and is reusable (I use it to pack dry dog food on short trips)."
549220,B004728MI4,A3RMGIKUWGPZOK,Jean Visnefski,0,0,5,1245024000,One of Their Best Flavors,"Kettle Chips flavors can be hit or miss.  Some of their flavors are terrible.  But this is very simple and delicious.  Probably one of their best flavors.<br /><br />Pros: Thick, crunchy potato chips with light salt that doesn't compromise on taste, eco-friendly business that isn't just giving us lip service<br /><br />Cons: The occasional burnt chip and the bag is a pain to open.  They have a tab that you can pull down but most of the time I end up tearing down the entire side of the bag.  Use scissors instead."
409821,B004LKY7NG,A180U294SG121U,naz,1,1,5,1320796800,yummy...i love this stuff!,"these licorice hard candies are exactly as you see in the picture, and taste even better.  i've eaten panda black chewy ""natural"" licorice, but it's not sweet enough when i want to eat some (real) CANDY.  this claey's licorice tastes just as my taste buds imagined/hoped they would.  i'm sold, and about to place my second order of them.  each piece is approximately 1/2"" by 1/2"", the perfect size, the perfect taste, the perfect candy for my sweet craving.  some might think they are a little pricey, but we need to indulgence ourselves on occasion...we deserve it, right?  my new favorite candy!"
504196,B003P02EGU,A2405GFGP3NA4Z,"katieray ""katieray""",0,0,4,1331424000,"great flavor, but lemon-lime is our favorite",I really like the black raspberry alot - I personally like to mix it 50-50 with fruit juice (almost any flavor). Our favorite ICE though is the lemon-lime. I'm going to take it out on the boat this summer as I think it will probably make a pretty good margarita!  always thinkin'...
71038,B001VNL00O,A18Q1Z01K679WR,Alan Truly,1,1,5,1337990400,HOT HOT HOT!!!,"We love spicy food and chipotle powder is a great way to add smoky heat to darn near everything.<br />In fact we keep a little shake jar of it right next to our salt and pepper.<br />It's delicious and adds intensity and flavour to everything I cook.<br /><br />I should note that it's insanely spicy, at least the batch we got.<br /><br />It took a little getting used to actually, despite loving spicy food I over spiced a couple times not realizing how hot it was.<br /><br />I love that it's organic as well.<br /><br />Ultimately I'd like to find a chipotle pepper that has lots of smokiness and a little less heat so I can have more flavour and smoke as well as heat but that's just personal preference.<br /><br />This is fantastic and I will buy again when we run out."
266899,B004BKLHOS,A15CL28ALB7MTZ,TW,0,0,5,1299110400,Never knew that regular graham crackers were so bad...,"I thought that these crackers would be fun to try. My wife had tried a different back to Nature product in the past, so we thought these would be fun to try.<br /><br />The first thing that struck me was that the box said ""No High Fructose Corn Syrup.""<br /><br />Do regular Graham Crackers have HFCS?<br /><br />I was shocked when I grabbed the regular graham crackers we had in the cupboard, and sure enough, they had High Fructose Corn Syrup...those nasty things :)<br /><br />Comparing the ingredients side by side, the ""back to Nature"" graham crackers take the cake...er...whatever. They're better.<br /><br />Here are some highlights:<br />Regular Graham Crackers Contain:<br /> - Enriched Wheat Flour<br /> - Sugar<br /> - High Fructose Corn Syrup<br /> - Honey<br /> - Salt<br /> - Leavening (Baking Soda, Monocalcium Phosphate)<br /> - Artificial Flavors<br /> - Soy Lecithin<br /> - and a bunch of other stuff<br /><br />On the other hand, the ""back to Nature"" graham crackers contain:<br /> - Whole Grain Wheat Flour<br /> - Whole Grain Rolled Oats<br /> - Evaporated Can Juice<br /> - Safflower Oil<br /> - Honey<br /> - Raisin Paste<br /> - Brown Rice Syrup<br /> - Leavening (Baking Soda, Monocalcium Phosphate)<br /> - Sea Salt<br /> - Cinnamon<br /> - Vitamin E (To help protect flavor)<br /><br />Now as far as the taste, our oldest daughter said that the back to Nature tastes just like the other regular crackers. Our youngest daughter didn't want to eat them probably because they have the oat flakes on them. She wouldn't try them.<br /><br />I think they taste just as good, they're a little more crunchy, but that's okay.<br /><br />After reading all the junk in the regular kinds of graham crackers, I'm sold on these.<br /><br />P.S. My wife bought the California Lemon Cookies by back to Nature, and they're really good."
46009,B0017SWML4,AICI2FGT56YTD,DC barb,1,3,2,1309824000,there are better brands,"I bought these based on a magazine recommendation but you know, the brownies are just so-so.  Won't buy again."
251787,B005BGE5PE,A2CIJ180PRSB60,Joshua,0,0,5,1336348800,received healthy plants with great step by step caring instructions,"Great customer service! My plants shipped very quickly, and unharmed.  Plants come with step by step, very detailed instructions for easy maintenance and care.  My mom loved them, proving they made a great early Mothers Day gift!"
184294,B002HFWN38,ANYFFX3SIZ57U,suzie,0,0,4,1344988800,Enjoy,"I am not a coffee lover, and really enjoy this product.  It's enough to get caffeine, and I really enjoy in the mornings."
93620,B004IJMVQK,A1Z7CIM8PAPVOX,kelly,0,0,5,1316563200,Awesome cookies!!,Ordered these on sale and they are awesome!  I've only tried the chocolate chip ones but they are very good!!  Lots of cookies in each bag  enough for me and my toddler).  You won't find a better animal cookie than these!  I will order them everytime they go on sale from now on!
103082,B001E5E2RM,ALDN6437NXNF6,Jen F. White,1,1,5,1327104000,Sugar-free syrup makes my coffee SPECIAL!!,"Since this is sugar-free yet Hazelnut, it makes my morning coffee at work really special yet no calorie worries!! The 3 bottles are used quickly even though I only drink 1 cup/day!"
560286,B002UT92EY,A2DI6BJBHQUEO6,Ron Weible,1,2,1,1331769600,Blue Buffalo Wilderness Cat Food,"I felt that my 13 yr. old Siamese (Lester) with a sensitive stomach, sometimes overeating and throw-up problem would benefit from a  new ""Grain Free"" kibble.  After doing some research, I choose Blue Buffalo Wilderness over the Evo that I had been feeding for a few months (the Evo had major dust and I had to sift it before feeding..maybe 15-20% by volume).  Towards the end of the second BBW bag I noticed that Lester (and my other cat) were not eating their normal amount and their litter box wasn't as full.  Lester then was not cleaning up well after a #2, then in a couple of days stopped eating everything (even his daily wet food snack), we took him to a vet; blood work good, but x-rays show that he had large air bubbles in his stomach and upper GI.  He couldn't eat anything without throwing it up..nothing. The vet made no suggestions other than keep trying to feed him; and it was only after going to Petco and talking with their staff did we take action with a syringe, baby food (beef), electrolyte, and a high protein cat paste all slurred and injected every hour that we got him recovering after a few days.<br /><br />I can not be sure it was the BBW cat food that deteriorated Lester's health to very close to euthanizing, but I had not changed his wet food only his free choice kibble to Hill's Age Defying and he is back to normal now.  The Hills has grain, but the kibbles are smaller and easier to digest and I am suspisious of Blue Buffalo Wilderness and/or maybe that an older cat's system can not handle very high protein dry kibbles.  He was OK on Evo so makes me think that BBW was the problem."
517099,B001FA1LAC,ATYWP59H0WU2E,J Mary,0,0,3,1287014400,Delicious tomato soup,For those who haven't tried it this is the best canned tomato soup you can get.
121383,B0000WEVH6,A3P8WL0KC6NRRH,Joseph Tann,0,0,5,1341964800,LOVE IT,"I have tried different brands of coffee beans. I have to say this one is on top of the list. Maybe it's a personal thing, I just love the taste of it. Oh, the aroma that fills the room would make waking up easier."
347504,B001684QO6,A3JZUY2H10V65V,J. Rehm,1,1,5,1301184000,"Great for kids, but the price on Amazon is ridiculous!","This is a great item for kids and adults alike. Kids love to build their own pizza's with these and even in NY where all the pizza places claim theirs is the best and no one would admit to buying a Chef Boyardee pizza kit, these things fly off the shelves.  Only complaint I have is I thought I could get them in quantity online, but the pricing at Amazon is beyond nuts.  These things sell at Wal-Mart for a little under $4 for the 2 pizza kit.  Amazon price is over $10 per.  Don't get that at all."
381659,B000NJH4KM,AENRN224PQ8M3,C. Wambeam,5,5,4,1298246400,Good Way to Explore,"I've been curious about finishing salts but wasn't sure which salt would be the best to use.  This starter set is allowing us to really explore the differences in flavor, color, and grain size.  You just need a tiny sprinkle on top of your food -- a little goes a long way (but that's the point).  My only complaint is that these tins are very difficult to open, and sometimes cause a bit of a spill when they give that final pop.  It would have been nice to have jars instead."
57423,B0028H3IGQ,A34O3RT30Q2RST,"D. Elder ""Faira""",3,3,5,1318291200,My two Min Pins love this food,"My two dogs are picky with what they eat, we do not feed them scraps from the table, so we wanted a dog food they would like to eat on a regular basis and one we would find to be nutritionally sound. We found it in Earthborn Holistic small breed dog food. We started them on it one year ago and they still like it today."
196830,B008JKTTUA,A3RD8IE05Z629B,"M. H. Neal ""fan of skilled musical interplay""",0,0,5,1284249600,Succulent and fresh,"Juicy, tart berries in a not-too-sweet combination with fresh and still crunchy nuts.  A tad pricey, but convenient as packaged.  Usually comprises my lunch, as I have a desk job."
487520,B000LKX12I,A260N5XZ88UPQ3,JJ,0,4,1,1319673600,Seriously? All of these reviews have to be fake. This stuff tastes terrible.,"The tomato flavor is burnt and the rice is bland. I was shocked when I bought this at the store. It was quite expensive and it was, quite bad. I compared it to an organic boxed rice and beans combination and frankly, this can almost tasted like garbage."
4753,B00139TT72,A3OP09SLKSB9XC,Goldenrod,0,1,5,1260403200,Newmans Own Organic Dog Food,Fast Delivery.  Product arrived exactly as described.  Would purchase again from this company.
414652,B001H0FI36,AOX79T64SWOYF,joy27,0,0,5,1318896000,Great,The product is really good. The only bad thing is that when I try to re-order it you guys don't ship to Puerto Rico no more.
173947,B005HUVI40,A94PSQCINUU46,"Ted J. Booker ""Money $aver""",0,0,4,1341792000,Not bad for a light roast!,"My father-in law purchased this coffee as an 80 count box at Sam's Club, and since he really likes it (and so does my mother-in-law, I thought I'd also give it a try. My preference is actually a darker (medium) roast, and I also prefer an extra bold amount, but for this coffee, if the water setting is on medium, then it's a good flavored, moderate wake-up coffee with only a very small amount of bitter aftertaste. In short, it's not bad for a light roast!"
209870,B000OUOYH6,A35XQ95T1EVBJS,Evan Finn,0,0,5,1329523200,My dog LOVES these!,Worth the price...my dog can't get enough and works hard in training sessions for these treats!  Excellent product! Definite Recommend.
28758,B003XW70VY,AGGEE22EVDWUK,N. Schnell,0,0,4,1293148800,"Good tea, but bland k-cup","As with most k-cups, this tea is best with a small amount of water.  It has good flavor, but tastes watered down at anything larger than the six ounce setting.  For a nice, full cup of tea, I usually end up brewing two."
100076,B000LQORDE,A13ZGN1SEYQW7G,R. Saulnier,1,1,5,1341792000,Know what you are getting ...,This has awesome  flavor ... nutritional value in itself is little to none .. BUT .. a great base and low in cals ... you can add this to other soups or add vegies ... or on it's own ... great product ... very happy and i will order it again
383130,B007FRE48A,A22Z6C3I2XSE0I,Dylan,2,2,2,1295049600,More smell than flavor,"While the smell is amazing, the taste is lacking compared to other Earl Gray Teas. This is the case for most of Teavana's teas, when your in the store they waft the smell of the tea toward you and your like WOW I bet that tastes amazing.... then you later taste it and its only ok... The Earl gray is not very traditional compared to other teas like Twinings and Harriods... Being from London and growing up on earl gray this tea is not horrible but there are better teas out there. Its seems like an American twist on an English classic, but if your like me and like that traditional English taste, this is not the way to go."
244839,B006ACQY8Y,A85V7EAHDOMA4,RightReviewNow,6,6,4,1331683200,Fluoride Content An Issue?,"Not sure, but have been reading about Himalayan salt and apparently there is a high fluoride in this salt according to several reviews I've read, and that's not so good.  However, it looks very nice in my salt mill and tastes much better than Morton salt and I don't use it everyday.  Also, it's mined in Pakistan if that really matters."
159174,B00472QKGU,A2EX0CLFUCTSYK,Meredeth Shellnutt,0,0,5,1349740800,My new healthy addiction...,"Yep, I only had to order one bag before I knew, I was addicted!! Wish they weren't so expensive! No need to say anything else."
273376,B001EQ5FEU,A9BZQ81ODJFCH,"M. E. CULVER ""Midge - Tacoma WA""",2,2,5,1253577600,"WONDERFUL! can no longer buy locally, so I went to the NET :)","My husband is a long time user and lover of Lifeboat tea. Our local retailer has stopped carrying it, so I searched the net. And ta-da - here it is. It is a great full bodied tea and eveyone should try it at least once. My husband has a cup of it every day after work, part of his unwinding routine. Tea lovers every where should know of this outstanding drink."
81080,B004CT1NCY,AKFTHPU6CAWP,Jonathan R Evans,0,0,1,1344384000,been 2 months and still have not received the product,Ordered the product in the middle of june and i have yet to receive the product despite contacting customer service
237612,B001CHFSR0,A2D77OFQJ16G9A,krae82,1,1,1,1320537600,Disappointing,"I was expecting a great chocolate flavor and was very disappointed when I took my first sip to find what tasted like weak, plain black coffee. There was absolutely NO flavor. What's the point of buying flavored coffee if it tastes exactly like the non-flavored ones (except not the good non-flavored varieties!). The description for this product is very misleading. If you're looking for a coffee that has chocolate flavors you can actually taste--keep looking."
149392,B004JOR6WS,A1TT50KBQOBRES,strawberryhaze,1,1,5,1335657600,Best mini pecan pies,I have now ordered three different brands of mini pecan pies from Amazon. These the best all around. They were delicious and weren't the priciest of the three. A couple of the pies had broken or slightly smashed crust. They were probably packed that way as the box they were in was fine. This didn't detract from us enjoying them tho.
407196,B00503DOWS,A3N4VTNFPMTHEF,James Lin,0,0,4,1313366400,"Taste great, not much nutritional value","Pamela's Whenever Oat Raisin Walnut Spice Bars taste great, but make sure to check the nutritional facts if you like to watch what you eat:<br />Calories 190<br />Calories from fat 80<br />Total Fat 9g (13%)<br />- Saturated Fat 1.5g (8%)<br />Cholesterol 15mg (6%)<br />Sodium 140mg (6%)<br />Total Carbohydrate 24g (8%)<br />- Dietary Fiber 2g (10%)<br />- Sugars 9g<br />Protein 2g<br />Calcium 2%<br />Iron 4%<br /><br />The bars tasted great and weren't dry at all.  In fact, they reminded me more of chewy cookies or cereal bars.  They're pretty dense and I found them to be a pretty good size for a quick snack.<br /><br />Overall, I'd recommend them because I liked the taste and that they don't contain high fructose corn syrup.  However, they don't pack much in terms of vitamins or minerals so these would be more for quick pick-me-up snacks rather than meal alternatives."
189124,B001E5DXA4,A2A3FFJHY9LY9O,"S. Noyce ""discerning reader""",1,1,5,1252800000,I wish I'd ordered more!,"I've been looking for a powdered chai mix, and I can now say I've found it. I didn't need to add too much powder to get a rich flavour. I thought I'd have to add a few of my own touches to it, but surprisingly it's great right out of the container. I'll be sticking with this brand. Great buy."
90143,B00866AM2G,A31AGJP220H2JA,Dayong Zhou,3,5,2,1247356800,"Not that ""pure"" for me","I dont know what kind of coconut they use for this, the sour taste keeps reminding me that is not what natural and fine coconut water tastes like. I even doubt if the water has turned bad during the transportion under this hot weather."
298198,B001LNUWIA,A2NCHK98YY3Q1S,Vero,0,0,5,1289001600,Crystal Noodle soups kick @ss!,"I discovered these soups during a camping trip at the end of the summer and have been eating them for lunch on most week days. I love their taste and the portion size. They make for a rather affordable, tasty, filling lunch or snack with under 300 calories. I only wish the packaging was smaller (less wrapping to dispose of) and the soups were more readily available locally but I will survive by ordering them online... Give these little crystal gems a try and you may just find yourself hooked!"
363418,B001Q9EFVY,A2OZ6PW2W5FQTP,Kathy,1,1,5,1245628800,My dogs really liked them,"My dogs started eating these the minute I gave them to them, and they seemed to last a little longer than other biscuits I've bought for them.  I can't say if these biscuits really will cut down on the amount of tarter on their teeth just yet, but I'm sure time will tell.  For now I see no harm in giving them the 2 two biscuits each day that the box recommends, and hopefully it will help cut down on the tarter.  That they really liked them was an added bonus."
32797,B0083QJU72,A3P3TE1200UUBG,"&#34;Never Smile at Strangers&#34; ""Never Smi...",0,0,5,1333584000,GREAT PRODUCT,"Quality product at the right price. I've been part of the subscribe & save program for this organic maple syrup for over a year now. It's an expensive syrup, but very mineral-rich and we use it sparingly--so it works for our family."
523495,B000G176DC,A38VRB10MZ0UM4,ram2727,0,0,3,1335916800,Awesome product but dented cans!,"These beans are heavenly and we love them, so we thought we would start a subscription for them to be delivered to us.  Unfortunately, when I opened the box and the plastic packaging inside, there were three seriously dented cans in the middle of the set of cans.  I find it hard to believe that they have gotten that dented where they were placed in the center of the set of cans without messing up all the cans around them unless they were set in there that way, so we paid for 12 cans and end up with only 9 usable cans.  Unless I find a way to get the other three cans to replace these I will be canceling the subscription and not buying this brand any more.<br /><br />It is too expensive in our local health food store, and we thought this would be a great idea. Since we got three unusable cans it ends up being too expensive again.  Too bad since it's a wonderful product my whole family loves."
140735,B0092VQHDW,AJFSW7DOMQ3KQ,Donna A,0,0,5,1349827200,Flavorful Berry Matcha,"This was my first fruity matcha from Red Leaf and I had really been looking forward to trying it because of the great reviews. The delicious aroma of this selection made my mouth water as soon as I opened the packet. I have enjoyed boysenberry syrup on many occasions in the past, back in the days when I used to eat waffles and pancakes. This definitely captures the essence of boysenberry nicely with a great balance between sweet and tart. I did what others have suggested, and mixed it up with 2 oz of hot water , then added  some almond milk, a splash of cream, a small amount of sweetener, and some ice cubes and shook it up to make a chilled latte. I will eventually try it hot, but I have really been in the mood for the chilled lattes lately! So this was the third flavor I've had from Red Leaf, and all have been outstanding. I'm afraid they could be somewhat addictive. If you haven't tried boysenberry, you should! I don't think you'll be disappointed."
395634,B002N7DSP2,A1NECUZI01IU79,Amazon shopper,0,0,3,1285545600,Gluten Free Cookies,"The cookies are okay in taste. They are a little too sweet for me. They also came completely crushed which didn""t help the texture."
447193,B004H4R0LW,A3591QX60EIO4J,Daley,0,1,2,1319500800,Seasoning,Just ok nothing special about this seasoning I had brought this based on a rave from another person but found it to be just ok to say the least
135368,B005VOOM4A,A1ONZ8JRPLBNUI,"Mona Lisa ""Gwenie""",1,3,5,1338249600,Mona Lisa,"I love the flavor of the Marley Coffee & Tea One Love Organic Coffee. To me it has a very rich aroma. I love the smell of this Coffee. I love the taste also. It wasn't too strong or too weak. The taste was just right. The taste was not in the least bitter and I did not have to add a sweetner or cream. It was als very easy to use, no measuring. Just pop in one pod for one cup of coffee."
437198,B002Y2QTWK,A116HM97LVE571,Joyce R. Faust,0,0,5,1337472000,Good coffee,"I love this coffee and got a good price on it. shipping was very quick and easy. I do not like the dark blends of coffee so I got the breakfast blend, it is a medium blend. Will be buying more."
230269,B00004RYGX,A1B2IZU1JLZA6,Wes,19,23,1,948240000,WARNING: CLAMSHELL EDITION IS EDITED TV VERSION,"I, myself always enjoyed this movie, it's very funny and entertaining, so I didn't hesitate to pick up the clamshell edition.  I guess it was a marketing plan to make the movie more for families or something, but they  have eliminated all strong profanity and elements that are usually edited  in the television version.  YOU HAVE BEEN WARNED.  If you want the uncut  version, AVOID THE CLAMSHELL EDITION!"
52169,B002OK2FCA,AYZH1V72QAIZG,"A. Redmer ""SafeatHome""",1,1,5,1311552000,Yummy Delicious Sunbutter,"Things I love about this product:<br />It's Organic<br />It's produced in nut-free facility<br />It's sugar free - I can add whatever sweetener I want, when I want<br />It works awesome wherever I would use peanut butter (I also like to use it give extra flavor to asian dishes)<br />It works as a replacement for tahini (we can't do sesame at our house either )= )<br />Now if we could just get them to sell the seeds whole for a complete line I would be stoked!!!<br />Anyone know where to get seeds that haven't been processed with other nuts?"
325567,B000GQ80TQ,A2FV1XB5EA9TYD,Anna,0,0,5,1339372800,my dog is obsessed,This bone is really durable and gives my dog a good chewing workout!  It does not leave little plastic pieces all around the carpet like I have seen some similar products do.
377568,B000LKTBDQ,A2GBIUB8CDSHKJ,heirloomfoodie,0,0,1,1339027200,"Gritty, Grainy, CORN","Their customer service dept at Ancient Harvest says it's 75% CORN, but after cooking it...the texture and taste was gritty/grainy, I couldn't finish it no matter how much sauce you try and hide it with. Don't be fooled by the name."
262468,B002B9HC6I,ABEWXCDJAGLF,G. Bryant,0,3,4,1253577600,Hot,"It is expensive but what can I say, its the hottest bottle of hot sauce in the world so I guess it is worth it."
311302,B004P8JMYI,A1958RP97E0D95,Kat Gray,0,0,3,1350086400,Made my dog sick,"I buy the Merrick Whole Farms dry food and my dog loves it, so I thought I'd try their canned food. Seems to have quality ingredients at a great price. Unfortunately the first time I gave it to her she vomited right away. I then mixed it with brown rice and she was fine for a few days. Then I gave it too her alone again and it gave her diarrhea. Hate to be gross but she can handle only a little at a time of this canned food, don't know why. I was giving her Eagle Pack canned and never had a problem at all so I'm going back to it. I will keep feeding her the Whole Earth Farms dry food because she likes it but now the price has doubled - used to be $8.69, which I thought was a bit cheap anyway, but the doubling for the same size was a bit of a surprise."
134840,B0002NYO70,A1L2DYZIMPXA9X,E. Sullivan,15,16,3,1246665600,"Nice mix, but..","I was looking for a mix like McCormicks Medley blend which has the 4 types of peppercorns, coriander and allspice. This was the closest I could find, minus the allspice. This blend has great flavor. The only problem is the coriander is so large that it's hard to get into the grinder and the grinder gets plugged up, having to reverse grind. I do have a very nice William Bounds grinder, so it's not the grinders fault."
20769,B000SDMFC0,A34G98F3O00CSI,J V Kearns,0,0,5,1350345600,Life is wonderful with Lavazza Tierra espresso!,I have been making my morning espresso with Lavazza Tierra beans for years.  The full body taste and smooth flavor gets the morning off to a great start.  I wholeheartedly recommend this product for anyone who enjoys a high quality espresso.
285244,B000J2CLJ2,A3MYWBMT713LE6,Thucydides,3,3,1,1238716800,A terrible disappointment...,"A bisque is defined as ""a thick cream soup made from shellfish.""  While this soup understandably lacks the shellfish (it's salmon after all), it also inexplicably lacks cream!  It's got milk and vegetable oil (which predominates) instead, and it is not a concentrate!  What a disappointment in taste, especially as we are fans of Bar Harbor's delicious chowders (salmon and clam... haven't tried the lobster).  Pass on this if you know what a bisque should taste like."
283686,B006N3HX6C,A3BR5O7EXQGOSA,"CLFrench ""CLFrench""",0,0,2,1267920000,Way too floral for me,"I love Earl Grey tea and was looking for a good one in a k-cup.  The Bigelow name is a solid one so I thought this would be a good one to try (the Twinings I had tried and liked before wasn't available).  Unfortunately, I really don't like it at all and now have two boxes of them to use.  I enjoy an Earl Grey with a subtle Bergamot and hint of floral but the floral in this is very strong and really overpowers the tea.  I'm still looking for a good substitute for the Twinings but may have to stick to loose tea/steeping until I find one."
491083,B004LW8VL8,ASGMNKBLYEIM5,Ayaprun,0,0,5,1351036800,I Would Buy Them Again,"I have a couple dogs that love these rawhide bones. They tend to rob each others of their treat. The bones may be small but if the dogs chew on them, (which they will) they are worthwhile. My smaller dog about the size of a Pomeranian just guards his with his life. My other which is still a pup retriever just loves sneaking around for any lying around and will snatch them when found. Be prepared for a dog satisfied with its treat."
252954,B004PEGI7G,A2XP5526TPA4BG,Dr. Avery,0,0,1,1346976000,I don't like the way this product tastes.,"We've got three people in the house, and we're all quitting sugar (at least as much as is possible).  We all agree that the aftertaste in all of these products is utterly terrible.  I've gone to straight water, with a bit of lemon juice.  My wife and the roommate are drinking NutraSweet and Sucralose, respectively.  Let's just say that the search continues for a non-caloric sweetner that doesn't taste like a punishment.<br /><br />I think it's great that there are some people out there who can learn to drink this.  But for my household, the unanimous response is that this product is a no-go."
